timestamp,gt_x,gt_y,gt_z,wls_x,wls_y,wls_z,tc_x,tc_y,tc_z,tc_qx,tc_qy,tc_qz,tc_qw,tc_vx,tc_vy,tc_vz,tc_bias_ax,tc_bias_ay,tc_bias_az,tc_bias_gx,tc_bias_gy,tc_bias_gz,imu_n,imu_mean_ax,imu_mean_ay,imu_mean_az,imu_mean_gx,imu_mean_gy,imu_mean_gz,imu_accel_norm_mean,imu_gyro_norm_mean,wls_gt_err,tc_gt_err
0.290390,1.315000,0.033000,0.085000,1.279196,-0.031571,0.070400,1.284231,-0.029214,0.034942,0.031968,0.011227,-0.001635,0.999425,0.115389,-0.158434,-0.030721,0.000031,-0.000007,0.000270,-0.000029,-0.000030,0.000019,50,0.221113,0.034270,9.813839,-0.001267,0.000710,-0.000191,9.816398,0.002987,0.075263,0.085575
0.306936,1.315000,0.033000,0.085000,1.277225,0.014434,0.067343,1.285114,-0.026263,0.035994,0.027348,0.010418,-0.002040,0.999570,0.117956,-0.142387,-0.027062,0.000030,-0.000009,0.000242,-0.000031,-0.000032,0.000022,17,0.219990,0.034253,9.795794,-0.000843,-0.000840,0.000237,9.798328,0.003657,0.045644,0.082504
0.323585,1.315000,0.033000,0.085000,1.267103,-0.024228,0.083684,1.285020,-0.027908,0.037362,0.026565,0.009052,-0.003494,0.999600,0.116630,-0.146274,-0.023411,0.000029,-0.000006,0.000202,-0.000032,-0.000035,0.000023,17,0.224664,0.046693,9.792902,0.000136,0.000343,-0.000552,9.795591,0.003819,0.074638,0.082934
0.340277,1.315000,0.033000,0.085000,1.253790,-0.017033,-0.120159,1.284384,-0.029751,0.031525,0.026664,0.007889,-0.004759,0.999602,0.115250,-0.153626,-0.035133,0.000037,-0.000018,0.000330,-0.000030,-0.000030,0.000023,17,0.230301,0.059763,9.809111,0.000180,-0.003226,0.000244,9.812002,0.004094,0.219864,0.087947
0.356902,1.315000,0.033000,0.085000,1.289319,-0.013400,0.004499,1.286656,-0.030585,0.030081,0.025629,0.008112,-0.005350,0.999624,0.122808,-0.154788,-0.037041,0.000038,-0.000022,0.000351,-0.000032,-0.000028,0.000026,17,0.218406,0.036854,9.810918,-0.000087,-0.001190,-0.000258,9.813422,0.003341,0.096400,0.088671
0.373455,1.315000,0.033000,0.085000,1.266819,-0.029236,0.007003,1.286863,-0.032803,0.028730,0.025497,0.007299,-0.005982,0.999630,0.122688,-0.161423,-0.038635,0.000040,-0.000023,0.000369,-0.000032,-0.000030,0.000025,16,0.221919,0.029814,9.812862,-0.001310,0.003285,-0.000455,9.815423,0.005601,0.110808,0.091038
0.390101,1.315000,0.033000,0.085000,1.279143,-0.051539,0.096496,1.287924,-0.036700,0.030606,0.026008,0.006754,-0.005668,0.999623,0.124681,-0.173399,-0.033726,0.000039,-0.000019,0.000316,-0.000032,-0.000035,0.000023,17,0.219860,0.017614,9.814709,-0.003053,-0.000465,-0.000543,9.817194,0.004473,0.092546,0.092465
0.406737,1.315000,0.033000,0.085000,1.240728,-0.033063,-0.065383,1.286262,-0.039338,0.026568,0.026045,0.005202,-0.006954,0.999623,0.118277,-0.181006,-0.040404,0.000043,-0.000024,0.000389,-0.000030,-0.000034,0.000023,17,0.240336,0.048691,9.820423,-0.000818,0.000971,0.000480,9.823487,0.002896,0.180266,0.097329
0.423409,1.315000,0.033000,0.085000,1.245355,-0.025493,0.097150,1.284740,-0.040576,0.028781,0.024939,0.003728,-0.010416,0.999628,0.111630,-0.181010,-0.034653,0.000044,-0.000022,0.000335,-0.000034,-0.000044,0.000026,17,0.238427,0.048304,9.806746,0.000289,-0.000574,0.001267,9.809767,0.003436,0.091758,0.097415
0.439963,1.315000,0.033000,0.085000,1.298474,-0.004370,-0.074387,1.287638,-0.040313,0.024450,0.023488,0.004360,-0.014761,0.999606,0.120595,-0.176795,-0.041862,0.000044,-0.000027,0.000412,-0.000032,-0.000033,0.000035,16,0.221486,0.040716,9.809520,0.000282,0.001268,-0.001642,9.812106,0.003435,0.164541,0.098943
0.473251,1.315000,0.033000,0.085000,1.287856,-0.021486,0.091174,1.291335,-0.043631,0.026019,0.022074,0.004212,-0.017964,0.999586,0.129403,-0.179871,-0.036433,0.000044,-0.000027,0.000354,-0.000033,-0.000038,0.000040,34,0.237938,0.036857,9.811384,-0.000335,0.000257,-0.000437,9.814346,0.002963,0.061186,0.099554
0.489892,1.315000,0.033000,0.085000,1.216437,0.010073,0.039421,1.287213,-0.041169,0.026338,0.019641,0.001790,-0.020630,0.999593,0.112665,-0.165612,-0.034018,0.000046,-0.000029,0.000342,-0.000027,-0.000036,0.000040,17,0.233339,0.024239,9.813924,-0.001388,-0.001214,0.002288,9.816729,0.004131,0.110985,0.098561
0.506480,1.315000,0.033000,0.085000,1.274723,0.011803,-0.075382,1.288362,-0.038974,0.021805,0.017492,0.001649,-0.028386,0.999443,0.114778,-0.153608,-0.040980,0.000046,-0.000031,0.000425,-0.000012,-0.000023,0.000052,17,0.224174,0.021710,9.800049,-0.001376,-0.000366,-0.001241,9.802641,0.003726,0.166715,0.099416
0.523052,1.315000,0.033000,0.085000,1.229493,-0.014898,-0.052236,1.285485,-0.039384,0.018238,0.016827,-0.000061,-0.025009,0.999546,0.102846,-0.151491,-0.045717,0.000048,-0.000032,0.000485,-0.000000,-0.000017,0.000044,16,0.216391,0.011746,9.811633,0.000867,-0.001779,0.000265,9.814030,0.003563,0.168640,0.102800
0.539716,1.315000,0.033000,0.085000,1.266216,-0.018910,-0.014814,1.285704,-0.039880,0.016249,0.016086,-0.000544,-0.026767,0.999512,0.101864,-0.149554,-0.047527,0.000048,-0.000033,0.000511,0.000005,-0.000012,0.000046,17,0.243312,0.028423,9.822710,-0.000327,-0.000796,-0.000766,9.825767,0.003084,0.122626,0.104386
0.572988,1.315000,0.033000,0.085000,1.260265,-0.017000,-0.059684,1.286992,-0.042513,0.011497,0.015219,-0.001278,-0.027971,0.999492,0.101386,-0.150425,-0.052709,0.000049,-0.000033,0.000577,0.000020,0.000000,0.000047,34,0.221884,0.036531,9.806030,-0.000204,-0.001410,-0.000228,9.808614,0.004139,0.162572,0.109038
0.589558,1.315000,0.033000,0.085000,1.312938,-0.043168,0.041119,1.290661,-0.044537,0.012005,0.015006,-0.000598,-0.032079,0.999372,0.111246,-0.153592,-0.050495,0.000048,-0.000034,0.000550,0.000016,-0.000003,0.000053,16,0.230696,0.030614,9.818292,0.000837,0.001165,-0.000597,9.821051,0.002638,0.087928,0.109236
0.622845,1.315000,0.033000,0.085000,1.276911,-0.083403,-0.016807,1.292689,-0.053444,0.008997,0.016369,-0.001191,-0.023877,0.999580,0.112742,-0.175576,-0.053091,0.000048,-0.000031,0.000577,0.000004,-0.000001,0.000042,34,0.240700,0.028730,9.798765,-0.000268,-0.001772,0.000395,9.801772,0.003467,0.159264,0.117247
0.639456,1.315000,0.033000,0.085000,1.253697,0.009913,-0.059725,1.291443,-0.049919,0.005243,0.014313,-0.002060,-0.030418,0.999433,0.105854,-0.158933,-0.057144,0.000049,-0.000033,0.000640,0.000038,0.000019,0.000050,17,0.220369,0.021451,9.806961,0.000761,-0.001355,-0.002050,9.809460,0.003224,0.158860,0.117438
0.656074,1.315000,0.033000,0.085000,1.302231,-0.037661,0.112822,1.293323,-0.050815,0.009465,0.013770,-0.002025,-0.022680,0.999646,0.108713,-0.154452,-0.050337,0.000042,-0.000019,0.000533,-0.000001,-0.000014,0.000054,16,0.222445,0.019620,9.818969,-0.000121,-0.001166,-0.002068,9.821509,0.004652,0.077007,0.114893
0.672704,1.315000,0.033000,0.085000,1.261322,-0.006609,0.011074,1.292458,-0.048934,0.008786,0.012462,-0.002738,-0.025249,0.999600,0.103002,-0.144026,-0.050213,0.000043,-0.000020,0.000521,0.000021,-0.000006,0.000056,17,0.208034,0.017565,9.813185,-0.000180,-0.000653,0.001455,9.815409,0.003811,0.099575,0.114148
0.689322,1.315000,0.033000,0.085000,1.244662,-0.018126,-0.008621,1.290106,-0.048475,0.007301,0.011834,-0.003989,-0.022152,0.999677,0.093399,-0.138199,-0.051619,0.000044,-0.000021,0.000526,0.000038,0.000007,0.000051,17,0.224389,0.025347,9.798848,-0.002488,-0.001606,-0.000624,9.801452,0.003751,0.127774,0.115304
0.705951,1.315000,0.033000,0.085000,1.279613,-0.024305,0.044152,1.290819,-0.048233,0.008186,0.011152,-0.004264,-0.025271,0.999609,0.093094,-0.133569,-0.049202,0.000046,-0.000023,0.000488,0.000046,0.000010,0.000055,17,0.227623,0.026680,9.806283,0.000581,-0.001144,-0.001231,9.808962,0.003672,0.078770,0.114385
0.739180,1.315000,0.033000,0.085000,1.282654,-0.016989,-0.033398,1.293249,-0.049283,0.004733,0.010245,-0.004477,-0.029509,0.999502,0.095331,-0.129765,-0.052432,0.000045,-0.000022,0.000520,0.000076,0.000023,0.000061,33,0.222759,0.019006,9.799214,-0.000855,-0.000042,0.000949,9.801768,0.004246,0.132526,0.116988
0.772441,1.315000,0.033000,0.085000,1.276970,-0.067442,-0.023057,1.294548,-0.055275,0.001751,0.010702,-0.004908,-0.023856,0.999646,0.094439,-0.140465,-0.053943,0.000045,-0.000020,0.000548,0.000065,0.000033,0.000052,34,0.226332,0.030334,9.813306,-0.001242,-0.000374,0.000272,9.815965,0.003719,0.152352,0.123049
0.789108,1.315000,0.033000,0.085000,1.258586,-0.004366,-0.037048,1.293076,-0.052461,-0.000789,0.009447,-0.005589,-0.026762,0.999582,0.087473,-0.127638,-0.055889,0.000046,-0.000020,0.000582,0.000121,0.000059,0.000055,17,0.224114,0.042212,9.809055,-0.001099,0.000548,0.001499,9.811710,0.003720,0.139551,0.123060
0.805700,1.315000,0.033000,0.085000,1.247822,-0.024253,0.053570,1.290381,-0.051581,0.000970,0.008805,-0.006503,-0.024235,0.999646,0.077700,-0.120924,-0.052208,0.000048,-0.000024,0.000521,0.000148,0.000079,0.000051,16,0.229466,0.027411,9.809378,0.000082,-0.003228,-0.000526,9.812101,0.004745,0.093695,0.121742
0.838968,1.315000,0.033000,0.085000,1.265312,-0.012517,0.069157,1.290594,-0.050976,0.002626,0.007838,-0.007166,-0.027749,0.999559,0.073633,-0.112308,-0.048005,0.000051,-0.000029,0.000431,0.000200,0.000100,0.000056,34,0.231484,0.023595,9.808912,-0.000833,0.001473,-0.000505,9.811681,0.003416,0.069222,0.120138
0.855627,1.315000,0.033000,0.085000,1.290969,-0.040369,-0.024569,1.291885,-0.051640,0.000616,0.007554,-0.007154,-0.029950,0.999497,0.075314,-0.111127,-0.049325,0.000051,-0.000028,0.000459,0.000217,0.000105,0.000059,17,0.238206,0.031761,9.818913,-0.001022,0.000292,-0.001195,9.821854,0.003134,0.134037,0.121733
0.872210,1.315000,0.033000,0.085000,1.283529,-0.019732,0.018548,1.292573,-0.050146,0.000675,0.006874,-0.007349,-0.033950,0.999373,0.075181,-0.103341,-0.048236,0.000052,-0.000030,0.000433,0.000253,0.000121,0.000064,17,0.229939,0.041375,9.819201,0.001050,0.002391,0.001094,9.821983,0.004077,0.090482,0.120527
0.888802,1.315000,0.033000,0.085000,1.227441,-0.031283,-0.010288,1.288045,-0.050242,-0.000532,0.006645,-0.008373,-0.025107,0.999628,0.061567,-0.099606,-0.048531,0.000053,-0.000029,0.000441,0.000282,0.000165,0.000049,16,0.222558,0.038423,9.811663,-0.001155,0.002121,-0.000968,9.814266,0.004199,0.144494,0.122358
0.905423,1.315000,0.033000,0.085000,1.269863,-0.000345,0.064860,1.287749,-0.046898,0.001636,0.005681,-0.008700,-0.032089,0.999431,0.057637,-0.088218,-0.045218,0.000055,-0.000034,0.000357,0.000350,0.000171,0.000060,17,0.205699,0.032603,9.802351,0.000328,0.001097,-0.000721,9.804566,0.003971,0.059623,0.118642
0.922174,1.315000,0.033000,0.085000,1.259803,-0.030538,0.037102,1.286260,-0.046854,0.002536,0.005352,-0.009048,-0.029938,0.999496,0.052159,-0.085295,-0.043371,0.000057,-0.000037,0.000314,0.000379,0.000185,0.000056,17,0.230634,0.029639,9.801778,0.000148,0.001675,-0.001069,9.804537,0.002761,0.096840,0.118334
0.938714,1.315000,0.033000,0.085000,1.240168,-0.024399,-0.003541,1.283391,-0.046420,0.001617,0.005017,-0.009654,-0.025887,0.999606,0.043150,-0.081322,-0.043555,0.000057,-0.000037,0.000315,0.000418,0.000217,0.000049,17,0.219244,0.026073,9.804983,0.000599,-0.001585,0.001157,9.807473,0.003621,0.129360,0.119412
0.955296,1.315000,0.033000,0.085000,1.253942,0.025538,-0.142770,1.282371,-0.041847,-0.005319,0.003940,-0.009973,-0.029987,0.999493,0.039101,-0.067264,-0.051020,0.000053,-0.000030,0.000451,0.000517,0.000263,0.000062,16,0.210640,0.008658,9.801587,-0.000372,0.000796,-0.000485,9.803856,0.002887,0.235930,0.121754
0.971944,1.315000,0.033000,0.085000,1.278397,0.005851,0.012164,1.283061,-0.038708,-0.005394,0.003158,-0.010098,-0.038643,0.999197,0.038424,-0.058149,-0.050125,0.000052,-0.000033,0.000421,0.000588,0.000260,0.000076,17,0.232175,0.015070,9.817546,-0.001393,-0.002242,0.000061,9.820307,0.004188,0.085918,0.119722
0.988572,1.315000,0.033000,0.085000,1.262358,-0.048849,0.029677,1.281745,-0.040526,-0.004681,0.003351,-0.010386,-0.032582,0.999409,0.034605,-0.060250,-0.048402,0.000053,-0.000035,0.000385,0.000577,0.000269,0.000066,17,0.232246,0.046807,9.800936,0.000625,-0.002522,-0.001282,9.803804,0.003563,0.111942,0.120643
1.005241,1.315000,0.033000,0.085000,1.299735,-0.014299,-0.019643,1.283818,-0.039205,-0.006301,0.002986,-0.010421,-0.040142,0.999135,0.036549,-0.055986,-0.049615,0.000048,-0.000035,0.000379,0.000627,0.000226,0.000079,17,0.222128,0.033291,9.803382,-0.000074,-0.000185,-0.000291,9.805958,0.002556,0.115847,0.120506
1.021807,1.315000,0.033000,0.085000,1.274052,-0.036221,-0.004801,1.283593,-0.039808,-0.006981,0.002934,-0.010512,-0.038798,0.999187,0.035185,-0.055559,-0.049471,0.000048,-0.000036,0.000376,0.000634,0.000233,0.000077,16,0.233758,0.043536,9.805713,-0.001887,0.002827,0.000556,9.808596,0.004650,0.120551,0.121441
1.038458,1.315000,0.033000,0.085000,1.273272,-0.005141,-0.030768,1.283625,-0.037948,-0.008712,0.002460,-0.010616,-0.042001,0.999058,0.033889,-0.049017,-0.050306,0.000048,-0.000036,0.000396,0.000687,0.000251,0.000081,17,0.224439,0.040892,9.815240,0.000790,0.001641,-0.000161,9.817899,0.003149,0.128834,0.121655
1.055029,1.315000,0.033000,0.085000,1.306596,-0.009355,0.007919,1.285842,-0.036250,-0.007719,0.001472,-0.009786,-0.037912,0.999232,0.042727,-0.038695,-0.047104,0.000046,-0.000034,0.000465,0.000634,0.000326,0.000086,17,0.213315,0.028079,9.815171,0.000126,0.001043,0.000594,9.817530,0.002845,0.088352,0.119342
1.071705,1.315000,0.033000,0.085000,1.238801,-0.004868,0.033976,1.283030,-0.034563,-0.006770,0.001127,-0.010263,-0.032743,0.999410,0.035220,-0.032347,-0.045508,0.000047,-0.000038,0.000416,0.000693,0.000368,0.000076,17,0.240773,0.024118,9.787088,0.001529,0.001185,-0.000959,9.790083,0.003623,0.099216,0.118357
1.088372,1.315000,0.033000,0.085000,1.273325,-0.031813,0.035547,1.282820,-0.034797,-0.005786,0.001078,-0.010384,-0.031285,0.999456,0.033793,-0.031630,-0.043681,0.000048,-0.000040,0.000373,0.000699,0.000377,0.000073,17,0.229462,0.015888,9.798369,-0.000280,-0.000826,0.000511,9.801070,0.003327,0.091559,0.117788
1.104908,1.315000,0.033000,0.085000,1.268245,-0.048011,0.068083,1.282056,-0.036183,-0.003508,0.001236,-0.010548,-0.027157,0.999575,0.031458,-0.033369,-0.040342,0.000049,-0.000043,0.000300,0.000678,0.000386,0.000067,16,0.238256,0.031284,9.809479,0.000519,-0.000650,0.000071,9.812423,0.003550,0.095053,0.117070
1.121522,1.315000,0.033000,0.085000,1.266463,-0.006955,-0.118585,1.281700,-0.034769,-0.008674,0.000920,-0.010645,-0.028363,0.999541,0.029725,-0.029000,-0.045260,0.000048,-0.000039,0.000407,0.000736,0.000408,0.000068,17,0.231554,0.016031,9.811931,0.000282,0.000997,0.000665,9.814688,0.003114,0.213070,0.120318
1.138196,1.315000,0.033000,0.085000,1.293561,-0.006722,0.041655,1.283099,-0.032997,-0.007395,0.000523,-0.010575,-0.033381,0.999387,0.031773,-0.023916,-0.042855,0.000049,-0.000043,0.000355,0.000788,0.000405,0.000075,17,0.232456,0.007115,9.817926,-0.001020,-0.000203,0.000060,9.820686,0.004328,0.062580,0.117941
1.154809,1.315000,0.033000,0.085000,1.212521,-0.010158,-0.034707,1.278722,-0.031965,-0.009178,0.000389,-0.011206,-0.024681,0.999632,0.021361,-0.019187,-0.044265,0.000050,-0.000043,0.000374,0.000836,0.000491,0.000059,17,0.220208,0.030293,9.795637,0.000259,0.001026,-0.000514,9.798163,0.004689,0.163384,0.120025
1.188001,1.315000,0.033000,0.085000,1.250909,-0.027767,-0.058406,1.277396,-0.032367,-0.012525,0.000364,-0.011496,-0.020983,0.999714,0.017380,-0.017944,-0.046387,0.000050,-0.000040,0.000424,0.000849,0.000531,0.000053,33,0.233574,0.029801,9.800650,-0.000758,-0.002403,-0.000027,9.803487,0.003976,0.168421,0.123280
1.204683,1.315000,0.033000,0.085000,1.289689,-0.024743,-0.032970,1.278633,-0.032022,-0.014044,0.000244,-0.011390,-0.023720,0.999654,0.019409,-0.016597,-0.046945,0.000050,-0.000040,0.000445,0.000865,0.000518,0.000057,17,0.226214,0.015887,9.819825,-0.000875,0.000662,0.000678,9.822446,0.003837,0.133761,0.123936
1.221350,1.315000,0.033000,0.085000,1.236481,-0.011766,-0.000530,1.275966,-0.030822,-0.014265,0.000041,-0.011770,-0.020339,0.999724,0.012792,-0.012246,-0.045821,0.000052,-0.000042,0.000426,0.000920,0.000585,0.000051,17,0.225175,0.029104,9.836073,0.000052,-0.000920,-0.000703,9.838700,0.003146,0.124437,0.124300
1.237928,1.315000,0.033000,0.085000,1.272330,-0.019922,0.016121,1.275922,-0.030106,-0.013775,-0.000119,-0.011829,-0.021295,0.999703,0.012145,-0.009764,-0.044447,0.000053,-0.000044,0.000391,0.000948,0.000595,0.000052,16,0.233073,0.024660,9.811622,-0.001973,-0.001349,0.000006,9.814423,0.003866,0.096777,0.123555
1.271151,1.315000,0.033000,0.085000,1.289521,-0.011985,0.036218,1.277341,-0.028781,-0.013185,-0.000406,-0.011755,-0.025241,0.999612,0.013894,-0.005477,-0.042338,0.000053,-0.000048,0.000331,0.001006,0.000579,0.000058,34,0.225661,0.017735,9.804198,-0.000561,-0.000360,-0.000164,9.806814,0.002964,0.071081,0.121965
1.287847,1.315000,0.033000,0.085000,1.324834,-0.024732,0.049384,1.280980,-0.028316,-0.011377,-0.000549,-0.011414,-0.031775,0.999430,0.020807,-0.004036,-0.039575,0.000051,-0.000052,0.000260,0.001019,0.000499,0.000069,17,0.214158,0.028820,9.817607,-0.000472,-0.002780,-0.000029,9.819986,0.003453,0.068543,0.119187
1.304471,1.315000,0.033000,0.085000,1.215692,0.019083,-0.057926,1.276778,-0.024934,-0.013855,-0.000949,-0.011997,-0.026322,0.999581,0.011205,0.005317,-0.041446,0.000055,-0.000053,0.000302,0.001155,0.000641,0.000057,17,0.228567,0.032871,9.806847,-0.000873,0.001735,0.000525,9.809567,0.004041,0.174595,0.120788
1.321015,1.315000,0.033000,0.085000,1.275299,-0.019655,0.089127,1.276717,-0.024222,-0.010519,-0.001070,-0.012041,-0.026447,0.999577,0.010416,0.007507,-0.037271,0.000056,-0.000059,0.000183,0.001179,0.000650,0.000056,16,0.228843,0.023086,9.811451,-0.002443,0.000299,-0.000438,9.814149,0.003911,0.066074,0.117745
1.337650,1.315000,0.033000,0.085000,1.267552,0.008288,-0.027696,1.276359,-0.021729,-0.011751,-0.001411,-0.012170,-0.027953,0.999534,0.008818,0.013853,-0.038023,0.000056,-0.000060,0.000198,0.001277,0.000677,0.000057,17,0.214162,0.036160,9.797120,-0.000455,-0.004984,-0.002217,9.799530,0.006159,0.124750,0.117682
1.354319,1.315000,0.033000,0.085000,1.257359,-0.047014,0.024464,1.274994,-0.023358,-0.010991,-0.001151,-0.012287,-0.023307,0.999652,0.005736,0.010633,-0.036784,0.000057,-0.000060,0.000158,0.001203,0.000705,0.000050,17,0.232031,0.023087,9.794862,-0.000577,0.002493,0.000345,9.797639,0.004248,0.115713,0.118284
1.370958,1.315000,0.033000,0.085000,1.256711,-0.003919,0.008190,1.273851,-0.021760,-0.010862,-0.001350,-0.012460,-0.022845,0.999660,0.002691,0.014904,-0.036053,0.000058,-0.000062,0.000133,0.001265,0.000747,0.000048,17,0.217550,0.034004,9.802741,-0.000529,-0.002490,-0.001408,9.805216,0.004015,0.103249,0.117819
1.404183,1.315000,0.033000,0.085000,1.264704,-0.009267,-0.009826,1.273293,-0.020325,-0.011950,-0.001478,-0.012547,-0.022791,0.999660,0.000843,0.018976,-0.035617,0.000059,-0.000064,0.000128,0.001309,0.000773,0.000048,33,0.229069,0.036816,9.815012,0.000772,0.000116,-0.000146,9.817756,0.002884,0.115361,0.118247
1.420789,1.315000,0.033000,0.085000,1.275259,-0.056428,0.023187,1.273263,-0.022701,-0.011178,-0.001139,-0.012530,-0.020043,0.999720,0.000507,0.014045,-0.034023,0.000059,-0.000062,0.000090,0.001183,0.000758,0.000045,17,0.218658,0.040827,9.821464,-0.001399,-0.000262,-0.000888,9.823985,0.002877,0.115748,0.118721
1.437455,1.315000,0.033000,0.085000,1.243950,-0.062656,-0.086007,1.271273,-0.025650,-0.014529,-0.000706,-0.012736,-0.014610,0.999812,-0.003567,0.008020,-0.036989,0.000059,-0.000054,0.000182,0.001029,0.000805,0.000037,17,0.228410,0.046032,9.792598,-0.001197,-0.003719,0.000505,9.795375,0.004180,0.208426,0.123522
1.454097,1.315000,0.033000,0.085000,1.297731,-0.013054,0.010287,1.272956,-0.024502,-0.014183,-0.000854,-0.012554,-0.017284,0.999771,-0.000380,0.011061,-0.036221,0.000058,-0.000057,0.000151,0.001078,0.000749,0.000041,17,0.225997,0.043539,9.793325,0.000918,0.001865,-0.000117,9.796034,0.003582,0.089450,0.122112
1.470660,1.315000,0.033000,0.085000,1.291064,-0.012216,-0.022077,1.274159,-0.023457,-0.015014,-0.001002,-0.012436,-0.019115,0.999739,0.001881,0.013395,-0.036616,0.000057,-0.000058,0.000159,0.001121,0.000710,0.000044,16,0.232360,0.019284,9.795457,-0.002263,0.000486,-0.000284,9.798233,0.003462,0.118671,0.121894
1.487263,1.315000,0.033000,0.085000,1.264795,-0.038086,0.039241,1.273473,-0.024187,-0.013602,-0.000889,-0.012529,-0.017856,0.999762,0.000137,0.012185,-0.034205,0.000058,-0.000059,0.000095,0.001075,0.000733,0.000042,17,0.227759,0.031121,9.831245,-0.000068,-0.001896,-0.001436,9.833936,0.004600,0.098324,0.121315
1.503930,1.315000,0.033000,0.085000,1.296517,-0.016890,0.066898,1.274846,-0.023306,-0.011209,-0.000994,-0.012399,-0.019346,0.999735,0.002688,0.014652,-0.031339,0.000056,-0.000063,-0.000002,0.001116,0.000686,0.000044,17,0.234788,0.041317,9.803611,0.001164,0.000494,-0.000072,9.806511,0.003713,0.056199,0.118486
1.520532,1.315000,0.033000,0.085000,1.236744,-0.004282,-0.023271,1.272497,-0.021794,-0.012148,-0.001141,-0.012647,-0.017934,0.999759,-0.002495,0.018539,-0.031626,0.000059,-0.000064,0.000008,0.001182,0.000784,0.000041,17,0.225994,0.041953,9.810089,0.000265,0.001240,-0.000866,9.812787,0.003290,0.138696,0.119359
