timestamp,gt_x,gt_y,gt_z,wls_x,wls_y,wls_z,tc_x,tc_y,tc_z,tc_qx,tc_qy,tc_qz,tc_qw,tc_vx,tc_vy,tc_vz,tc_bias_ax,tc_bias_ay,tc_bias_az,tc_bias_gx,tc_bias_gy,tc_bias_gz,imu_n,imu_mean_ax,imu_mean_ay,imu_mean_az,imu_mean_gx,imu_mean_gy,imu_mean_gz,imu_accel_norm_mean,imu_gyro_norm_mean,wls_gt_err,tc_gt_err
0.721700,1.276000,0.020000,0.085000,1.294835,-0.054501,0.053792,1.233201,-0.072834,0.009062,0.005530,-0.009868,-0.001621,0.999935,0.021361,-0.070424,0.170820,0.000053,0.000065,-0.001579,0.000077,-0.000029,0.000017,17,0.235158,0.003521,9.809303,0.000430,0.001978,-0.001629,9.812126,0.003737,0.082940,0.127344
0.738310,1.276000,0.020000,0.085000,1.244090,-0.074391,0.026309,1.234330,-0.073940,0.012395,0.005519,-0.009702,-0.002193,0.999935,0.024323,-0.071535,0.171713,0.000053,0.000065,-0.001591,0.000077,-0.000032,0.000018,16,0.237952,0.037294,9.803459,0.000019,-0.001173,-0.000397,9.806422,0.003552,0.115640,0.125827
0.754920,1.276000,0.020000,0.085000,1.251080,-0.033716,-0.087870,1.236139,-0.071817,0.010695,0.004774,-0.009373,-0.001475,0.999944,0.029487,-0.063172,0.165906,0.000055,0.000066,-0.001503,0.000103,-0.000043,0.000016,17,0.247702,0.024567,9.820405,-0.000166,0.000210,-0.000174,9.823562,0.002921,0.182730,0.124662
0.771590,1.276000,0.020000,0.085000,1.235719,-0.088267,-0.023151,1.236651,-0.074241,0.011776,0.005087,-0.009361,-0.002796,0.999939,0.030643,-0.068829,0.163798,0.000056,0.000067,-0.001471,0.000094,-0.000044,0.000018,17,0.245969,0.013536,9.808023,-0.000219,-0.000459,-0.000123,9.811117,0.003096,0.158244,0.125664
0.788227,1.276000,0.020000,0.085000,1.202569,-0.046356,-0.013155,1.234632,-0.073043,0.013323,0.004618,-0.009868,0.001145,0.999940,0.024897,-0.063213,0.162785,0.000056,0.000067,-0.001450,0.000112,-0.000035,0.000012,17,0.257675,0.014508,9.827507,-0.000542,0.000868,-0.000959,9.830896,0.002829,0.139390,0.124523
0.821432,1.276000,0.020000,0.085000,1.250896,-0.040934,0.098774,1.236524,-0.071861,0.022236,0.003885,-0.009696,0.001616,0.999944,0.029100,-0.055275,0.167912,0.000055,0.000065,-0.001527,0.000146,-0.000041,0.000011,33,0.239232,0.030005,9.813484,-0.000005,-0.001132,-0.000041,9.816449,0.004059,0.067327,0.118051
0.838080,1.276000,0.020000,0.085000,1.193938,-0.076784,0.043694,1.233546,-0.073040,0.025773,0.004002,-0.010361,0.006197,0.999919,0.020621,-0.056948,0.168956,0.000055,0.000065,-0.001546,0.000141,-0.000015,0.000005,17,0.251936,0.011582,9.796915,0.000134,0.000657,0.000978,9.800166,0.002749,0.133445,0.118180
0.854723,1.276000,0.020000,0.085000,1.298148,-0.053920,0.039816,1.238850,-0.072243,0.029020,0.003555,-0.009446,0.000059,0.999949,0.034717,-0.053120,0.169782,0.000055,0.000064,-0.001556,0.000165,-0.000053,0.000013,17,0.251124,0.007034,9.816684,-0.000016,-0.001498,-0.000461,9.819899,0.003799,0.089422,0.114117
0.871326,1.276000,0.020000,0.085000,1.181543,-0.055899,-0.051736,1.235120,-0.071818,0.028250,0.003395,-0.010210,0.006572,0.999921,0.024443,-0.050266,0.165303,0.000057,0.000065,-0.001482,0.000181,-0.000024,0.000003,17,0.244144,0.021464,9.798587,-0.001249,-0.000221,-0.000245,9.801658,0.003344,0.182700,0.115423
0.887925,1.276000,0.020000,0.085000,1.239426,-0.071174,0.021950,1.235828,-0.072489,0.030472,0.003362,-0.010120,0.006092,0.999925,0.025929,-0.050445,0.164898,0.000057,0.000066,-0.001473,0.000182,-0.000026,0.000004,16,0.241227,0.038049,9.806872,-0.000916,0.004063,-0.000164,9.809916,0.004819,0.116729,0.114636
0.904506,1.276000,0.020000,0.085000,1.184535,-0.075170,-0.007688,1.232507,-0.073510,0.031382,0.003475,-0.010755,0.011237,0.999873,0.016770,-0.051300,0.162713,0.000058,0.000067,-0.001437,0.000178,0.000003,-0.000003,17,0.229185,0.045986,9.795352,-0.000288,0.000218,0.000289,9.798143,0.002098,0.161289,0.116235
0.939922,1.276000,0.020000,0.085000,1.184747,-0.091041,0.033369,1.229290,-0.076723,0.036913,0.003807,-0.011414,0.016515,0.999791,0.008074,-0.056110,0.162584,0.000059,0.000068,-0.001434,0.000152,0.000045,-0.000010,36,0.245979,0.036507,9.803224,0.000134,-0.000699,-0.000752,9.806386,0.004440,0.152718,0.117684
0.956511,1.276000,0.020000,0.085000,1.286553,-0.101585,-0.002303,1.233858,-0.079745,0.037751,0.004168,-0.010693,0.013726,0.999840,0.019854,-0.062697,0.160375,0.000058,0.000070,-0.001388,0.000113,-0.000008,-0.000007,17,0.240598,0.032019,9.805974,-0.001639,-0.001647,-0.002049,9.808981,0.004362,0.150054,0.118142
0.973152,1.276000,0.020000,0.085000,1.229671,-0.059870,0.037772,1.233850,-0.079012,0.040199,0.003865,-0.010738,0.013631,0.999842,0.019440,-0.059050,0.160419,0.000058,0.000069,-0.001388,0.000145,-0.000004,-0.000007,16,0.236800,0.012768,9.810171,0.001392,0.000658,0.000664,9.813038,0.002649,0.103712,0.116564
0.989719,1.276000,0.020000,0.085000,1.268674,-0.060546,-0.029707,1.236840,-0.078547,0.039696,0.003601,-0.010304,0.010707,0.999883,0.026664,-0.056143,0.156746,0.000058,0.000069,-0.001317,0.000172,-0.000038,-0.000004,17,0.235387,0.028183,9.797938,0.000762,0.000147,-0.001640,9.800808,0.004539,0.140354,0.115315
1.006445,1.276000,0.020000,0.085000,1.211323,-0.057372,-0.069220,1.235576,-0.077951,0.037595,0.003370,-0.010531,0.012481,0.999861,0.023315,-0.053204,0.151665,0.000061,0.000070,-0.001210,0.000200,-0.000022,-0.000006,17,0.240630,0.016178,9.817596,-0.001718,0.001288,0.000236,9.820562,0.003399,0.184265,0.116085
1.022995,1.276000,0.020000,0.085000,1.264396,-0.042289,0.030858,1.238034,-0.075985,0.039730,0.002864,-0.010207,0.009856,0.999895,0.028957,-0.046232,0.151396,0.000060,0.000068,-0.001203,0.000257,-0.000047,-0.000004,17,0.242700,0.031198,9.810936,0.001173,0.001128,-0.000502,9.813994,0.003215,0.083342,0.112712
1.039636,1.276000,0.020000,0.085000,1.222230,-0.056267,0.093503,1.237217,-0.075028,0.044251,0.002604,-0.010413,0.012290,0.999867,0.026560,-0.042111,0.153757,0.000060,0.000065,-0.001255,0.000290,-0.000030,-0.000008,16,0.249124,0.024426,9.795844,-0.000218,-0.002089,-0.000944,9.799046,0.003402,0.093702,0.110431
1.056278,1.276000,0.020000,0.085000,1.255813,-0.062296,-0.033512,1.239063,-0.074851,0.043436,0.002449,-0.010188,0.009880,0.999896,0.030790,-0.040367,0.150421,0.000061,0.000066,-0.001177,0.000310,-0.000052,-0.000005,17,0.247939,0.031071,9.823493,0.000737,0.001124,0.000662,9.826673,0.004092,0.145689,0.109948
1.072903,1.276000,0.020000,0.085000,1.219320,-0.038033,-0.055851,1.238298,-0.072917,0.041788,0.002095,-0.010340,0.012277,0.999869,0.028635,-0.034060,0.146274,0.000064,0.000066,-0.001082,0.000367,-0.000040,-0.000009,17,0.240313,0.034550,9.825130,0.001810,-0.000203,-0.001518,9.828132,0.004012,0.162541,0.109189
1.089544,1.276000,0.020000,0.085000,1.193192,-0.103808,-0.012704,1.235727,-0.075823,0.041900,0.002548,-0.010750,0.017479,0.999786,0.021982,-0.040455,0.143999,0.000067,0.000070,-0.001026,0.000312,-0.000000,-0.000015,17,0.231039,0.018914,9.816910,0.000539,-0.000231,0.000018,9.819655,0.002849,0.178134,0.112523
1.106127,1.276000,0.020000,0.085000,1.227396,-0.055468,-0.020620,1.235611,-0.075086,0.041727,0.002340,-0.010798,0.017489,0.999786,0.021359,-0.037485,0.141087,0.000069,0.000070,-0.000965,0.000345,0.000006,-0.000016,17,0.233594,0.017880,9.795768,0.000216,0.000398,-0.001189,9.798575,0.003410,0.138612,0.112005
1.122754,1.276000,0.020000,0.085000,1.246615,-0.060743,0.031657,1.236703,-0.074620,0.043485,0.002160,-0.010702,0.015825,0.999815,0.023364,-0.035191,0.140533,0.000068,0.000069,-0.000953,0.000372,-0.000005,-0.000014,16,0.228243,0.019113,9.800619,0.000841,-0.000604,0.000634,9.803296,0.002889,0.101136,0.110548
1.139476,1.276000,0.020000,0.085000,1.210933,-0.047535,-0.067951,1.235507,-0.073452,0.041341,0.001934,-0.010871,0.017618,0.999784,0.020142,-0.031273,0.136137,0.000072,0.000070,-0.000845,0.000417,0.000017,-0.000017,17,0.224008,0.023015,9.823993,0.000134,0.001786,-0.000130,9.826578,0.003845,0.179412,0.110811
1.156003,1.276000,0.020000,0.085000,1.214126,-0.043199,-0.052270,1.234566,-0.071994,0.039870,0.001668,-0.011030,0.018644,0.999764,0.017669,-0.026346,0.132568,0.000074,0.000069,-0.000755,0.000469,0.000037,-0.000019,17,0.233371,0.045722,9.824714,0.000497,-0.001302,0.000483,9.827595,0.002957,0.163296,0.110528
1.172638,1.276000,0.020000,0.085000,1.213284,-0.065219,-0.056599,1.233577,-0.072122,0.038289,0.001649,-0.011172,0.020697,0.999722,0.015320,-0.026018,0.128615,0.000077,0.000072,-0.000659,0.000478,0.000056,-0.000022,17,0.240936,0.012358,9.806603,-0.001130,0.000403,0.001222,9.809577,0.002886,0.176765,0.111661
1.222547,1.276000,0.020000,0.085000,1.282843,-0.066193,0.076591,1.237996,-0.072683,0.045947,0.001463,-0.010723,0.014135,0.999842,0.024310,-0.024640,0.130025,0.000072,0.000069,-0.000695,0.000504,-0.000024,-0.000014,50,0.235949,0.017087,9.804335,0.000768,0.000337,-0.001111,9.807199,0.004216,0.086872,0.107515
1.255792,1.276000,0.020000,0.085000,1.248303,-0.058227,0.105609,1.239453,-0.072044,0.052587,0.001205,-0.010645,0.012960,0.999859,0.026226,-0.021609,0.132766,0.000070,0.000065,-0.000764,0.000561,-0.000038,-0.000013,34,0.228470,0.005716,9.813084,-0.001014,0.000455,-0.000777,9.815759,0.003447,0.085506,0.104204
1.272350,1.276000,0.020000,0.085000,1.220281,-0.067864,-0.011826,1.238468,-0.072177,0.051955,0.001206,-0.010807,0.015067,0.999827,0.023744,-0.021197,0.129631,0.000073,0.000067,-0.000685,0.000568,-0.000005,-0.000016,16,0.241401,0.021423,9.782742,-0.000371,-0.000767,-0.000539,9.785763,0.003370,0.142127,0.104868
1.288997,1.276000,0.020000,0.085000,1.221349,-0.041430,-0.064247,1.237750,-0.070280,0.049259,0.000927,-0.010914,0.015934,0.999813,0.022057,-0.015513,0.124729,0.000077,0.000066,-0.000547,0.000653,0.000019,-0.000019,17,0.248245,0.051840,9.802264,0.000977,0.000349,-0.000800,9.805545,0.003625,0.170397,0.104360
1.305652,1.276000,0.020000,0.085000,1.224122,-0.039281,0.049441,1.237091,-0.068070,0.051230,0.000603,-0.011036,0.016711,0.999799,0.020079,-0.009346,0.124410,0.000078,0.000062,-0.000548,0.000750,0.000047,-0.000022,17,0.232715,0.030409,9.785940,0.001231,-0.000665,0.000919,9.788758,0.002978,0.086429,0.102033
1.324353,1.276000,0.020000,0.085000,1.207939,-0.091741,0.006342,1.235315,-0.070235,0.051643,0.000916,-0.011255,0.021719,0.999700,0.015713,-0.013976,0.122818,0.000082,0.000067,-0.000491,0.000670,0.000097,-0.000028,19,0.226256,0.016018,9.820806,-0.001961,0.000866,-0.000388,9.823432,0.003428,0.152661,0.104452
1.341036,1.276000,0.020000,0.085000,1.228310,-0.048393,-0.058783,1.235278,-0.069011,0.049264,0.000723,-0.011283,0.020907,0.999717,0.015455,-0.010781,0.118477,0.000085,0.000067,-0.000360,0.000726,0.000104,-0.000028,17,0.235156,0.013461,9.811267,-0.000039,-0.000706,0.000113,9.814102,0.001916,0.166209,0.104203
1.357548,1.276000,0.020000,0.085000,1.194387,-0.048011,0.038488,1.232622,-0.067661,0.050649,0.000564,-0.011595,0.024542,0.999631,0.009638,-0.006871,0.118239,0.000089,0.000065,-0.000348,0.000791,0.000182,-0.000034,16,0.246278,0.027849,9.817425,0.000539,-0.000060,-0.000500,9.820553,0.003461,0.115973,0.103664
1.374213,1.276000,0.020000,0.085000,1.271235,-0.088731,0.115134,1.235346,-0.069149,0.054982,0.000705,-0.011325,0.021694,0.999700,0.015159,-0.009658,0.120938,0.000084,0.000066,-0.000418,0.000732,0.000111,-0.000029,17,0.238057,0.026761,9.822083,0.000822,0.000625,-0.002056,9.825005,0.004061,0.112930,0.102476
1.390828,1.276000,0.020000,0.085000,1.226719,-0.087186,0.048755,1.234977,-0.070645,0.056639,0.000891,-0.011376,0.023659,0.999655,0.014037,-0.012614,0.121047,0.000085,0.000068,-0.000407,0.000674,0.000126,-0.000031,17,0.231344,0.018283,9.829904,-0.000572,0.001464,0.000725,9.832648,0.003525,0.123414,0.103459
1.407472,1.276000,0.020000,0.085000,1.228178,-0.013998,-0.032168,1.234936,-0.066915,0.055224,0.000388,-0.011409,0.020712,0.999720,0.013784,-0.003768,0.117790,0.000087,0.000063,-0.000307,0.000844,0.000139,-0.000030,17,0.245242,0.010044,9.810611,0.002970,-0.000486,-0.007856,9.813699,0.010082,0.131039,0.100633
1.424080,1.276000,0.020000,0.085000,1.230002,-0.075849,0.013855,1.234848,-0.067697,0.055460,0.000486,-0.011413,0.022308,0.999686,0.013096,-0.005230,0.116319,0.000088,0.000066,-0.000256,0.000811,0.000145,-0.000031,16,0.213771,0.020738,9.813047,0.000373,0.002536,0.071628,9.815693,0.105337,0.127924,0.101276
1.440655,1.276000,0.020000,0.085000,1.223785,-0.072608,0.047079,1.234321,-0.068162,0.056941,0.000637,-0.011466,0.022102,0.999690,0.010633,-0.005974,0.115936,0.000090,0.000067,-0.000244,0.000794,0.000166,-0.000033,17,0.172704,0.008834,9.805430,0.009283,0.001955,-0.199169,9.808294,0.226073,0.112874,0.101474
1.457371,1.276000,0.020000,0.085000,1.220249,-0.048357,0.073384,1.233572,-0.066862,0.059375,0.000533,-0.011548,0.022389,0.999683,0.009004,-0.002621,0.117009,0.000091,0.000064,-0.000263,0.000861,0.000198,-0.000034,17,0.246714,0.013874,9.834940,0.009790,0.001540,0.030269,9.838207,0.044631,0.088970,0.100008
1.473954,1.276000,0.020000,0.085000,1.223353,-0.054244,0.004142,1.233159,-0.066158,0.059215,0.000395,-0.011605,0.022260,0.999685,0.008228,-0.002041,0.114986,0.000093,0.000063,-0.000199,0.000896,0.000217,-0.000035,17,0.244896,-0.057128,9.804905,-0.006154,-0.000281,-0.022353,9.808276,0.061245,0.121745,0.099616
